0.000000000000000000e+00,5.555555555555555247e-02,4.259259259259259162e-02,5.000000000000000278e-02,3.611111111111110772e-02,5.833333333333333426e-02,4.351851851851851888e-02,1.851851851851851749e-02,5.833333333333333426e-02,4.814814814814814825e-02,5.833333333333333426e-02,1.574074074074073917e-02,5.740740740740740700e-02,1.481481481481481538e-02,4.259259259259259162e-02,1.944444444444444475e-02,2.777777777777777624e-02,3.796296296296296224e-02,6.111111111111110911e-02,3.611111111111110772e-02,2.685185185185185244e-02,1.388888888888888812e-02,1.111111111111111154e-02,3.055555555555555455e-02,2.500000000000000139e-02,1.388888888888888812e-02,2.407407407407407413e-02,2.129629629629629581e-02,1.851851851851851749e-02,1.481481481481481538e-02,1.759259259259259370e-02
6.637931034482758008e-02,0.000000000000000000e+00,0.000000000000000000e+00,1.629310344827586132e-01,1.982758620689655318e-02,9.482758620689655041e-03,8.620689655172414367e-02,1.810344827586207045e-02,1.724137931034482735e-02,1.189655172413793122e-01,8.879310344827585910e-02,1.724137931034482735e-03,2.732758620689655360e-01,8.620689655172413673e-03,2.672413793103448412e-02,0.000000000000000000e+00,3.620689655172414090e-02,0.000000000000000000e+00,2.155172413793103592e-02,4.310344827586206837e-03,1.896551724137931008e-02,0.000000000000000000e+00,9.482758620689655041e-03,0.000000000000000000e+00,0.000000000000000000e+00,9.482758620689655041e-03,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.724137931034482735e-03,0.000000000000000000e+00
4.328018223234623985e-02,1.435079726651480592e-01,0.000000000000000000e+00,1.537585421412300812e-01,7.744874715261959586e-02,0.000000000000000000e+00,9.225512528473804597e-02,0.000000000000000000e+00,9.453302961275626692e-02,1.036446469248291508e-01,3.416856492027334907e-03,1.173120728929384904e-01,0.000000000000000000e+00,1.708428246013667454e-02,0.000000000000000000e+00,1.138952164009111694e-02,2.961275626423690369e-02,0.000000000000000000e+00,0.000000000000000000e+00,2.277904328018223387e-02,2.164009111617311992e-02,2.050113895216400944e-02,0.000000000000000000e+00,1.138952164009111563e-03,1.025056947608200472e-02,4.555808656036446254e-03,1.594533029612756406e-02,0.000000000000000000e+00,3.416856492027334907e-03,1.252847380410022742e-02,0.000000000000000000e+00
5.888538380651945486e-02,2.712933753943217452e-01,0.000000000000000000e+00,0.000000000000000000e+00,5.257623554153522880e-03,1.051524710830704489e-03,3.154574132492113468e-03,1.051524710830704489e-03,0.000000000000000000e+00,0.000000000000000000e+00,1.261829652996845387e-02,3.154574132492113468e-03,3.154574132492113468e-03,0.000000000000000000e+00,1.135646687697160900e-01,0.000000000000000000e+00,0.000000000000000000e+00,2.113564668769715993e-01,2.460567823343848548e-01,1.997896950578338660e-02,3.680336487907465842e-02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.261829652996845387e-02,0.000000000000000000e+00
6.618705035971222950e-02,3.453237410071942348e-02,1.438848920863309384e-03,6.762589928057553823e-02,0.000000000000000000e+00,1.726618705035971174e-02,5.323741007194244396e-02,8.920863309352518311e-02,9.352517985611510931e-02,2.446043165467625888e-02,7.482014388489208190e-02,1.453237410071942515e-01,7.625899280575539063e-02,1.870503597122302047e-02,7.050359712230215570e-02,0.000000000000000000e+00,7.194244604316547137e-03,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,2.877697841726618768e-03,0.000000000000000000e+00,1.438848920863309427e-02,0.000000000000000000e+00,0.000000000000000000e+00,1.726618705035971174e-02,1.251798561151079014e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
5.651105651105651356e-02,3.316953316953316633e-02,3.685503685503685629e-03,5.773955773955773835e-02,1.351351351351351426e-02,0.000000000000000000e+00,1.719901719901719903e-02,1.351351351351351426e-02,2.948402948402948504e-02,6.142506142506142137e-03,7.739557739557739735e-02,2.948402948402948504e-02,0.000000000000000000e+00,7.985257985257984692e-02,4.545454545454545581e-02,1.228501228501228471e-03,0.000000000000000000e+00,1.351351351351351426e-02,1.351351351351351426e-02,8.968058968058968683e-02,3.685503685503685629e-03,1.351351351351351426e-02,3.230958230958230759e-01,1.597051597051597077e-02,1.228501228501228427e-02,3.808353808353808628e-02,0.000000000000000000e+00,1.228501228501228471e-03,2.457002457002456942e-03,7.371007371007371259e-03,1.228501228501228471e-03
6.327160493827160836e-02,8.333333333333332871e-02,1.543209876543209791e-02,2.469135802469135665e-02,4.629629629629629373e-02,0.000000000000000000e+00,0.000000000000000000e+00,2.484567901234567833e-01,4.166666666666666435e-02,7.716049382716048954e-03,6.172839506172839164e-03,0.000000000000000000e+00,6.327160493827160836e-02,7.098765432098765038e-02,0.000000000000000000e+00,0.000000000000000000e+00,1.049382716049382658e-01,0.000000000000000000e+00,0.000000000000000000e+00,9.259259259259258745e-02,0.000000000000000000e+00,4.166666666666666435e-02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,6.481481481481481122e-02,2.469135802469135665e-02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
3.398058252427184345e-02,4.045307443365695615e-02,5.663430420711974139e-02,3.236245954692556787e-03,1.779935275080906168e-02,0.000000000000000000e+00,1.132686084142394897e-02,0.000000000000000000e+00,0.000000000000000000e+00,3.236245954692556787e-03,1.618122977346278394e-03,0.000000000000000000e+00,0.000000000000000000e+00,2.265372168284789794e-02,0.000000000000000000e+00,3.754045307443365509e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.941747572815533812e-02,0.000000000000000000e+00,1.197411003236245886e-01,0.000000000000000000e+00,7.928802588996763934e-02,9.546925566343042457e-02,8.090614886731390884e-03,1.618122977346278394e-03,3.236245954692556787e-03,1.051779935275080902e-01,1.618122977346278394e-03,0.000000000000000000e+00
7.536231884057971453e-02,8.695652173913043584e-03,0.000000000000000000e+00,2.028985507246376663e-02,1.086956521739130405e-01,6.086956521739130682e-02,9.710144927536232262e-02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,4.347826086956521792e-03,0.000000000000000000e+00,3.478260869565217434e-02,2.173913043478260809e-02,7.246376811594202987e-03,0.000000000000000000e+00,2.666666666666666630e-01,3.913043478260869873e-02,1.739130434782608647e-01,4.347826086956521792e-03,1.449275362318840597e-03,1.449275362318840597e-03,1.014492753623188331e-02,0.000000000000000000e+00,0.000000000000000000e+00,3.768115942028985726e-02,1.884057971014492863e-02,0.000000000000000000e+00,0.000000000000000000e+00,7.246376811594202987e-03,0.000000000000000000e+00
8.598130841121495727e-02,1.140186915887850400e-01,3.364485981308411311e-02,7.476635514018691898e-03,2.990654205607476759e-02,0.000000000000000000e+00,7.476635514018691898e-03,2.448598130841121434e-01,0.000000000000000000e+00,0.000000000000000000e+00,9.719626168224299034e-02,5.420560747663551171e-02,2.990654205607476759e-02,3.925233644859812965e-02,0.000000000000000000e+00,1.869158878504672975e-03,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,3.738317757009345949e-03,9.906542056074765790e-02,3.738317757009345949e-03,0.000000000000000000e+00,0.000000000000000000e+00,1.271028037383177545e-01,5.607476635514018273e-03,1.869158878504672975e-03,0.000000000000000000e+00,1.308411214953271104e-02,0.000000000000000000e+00,0.000000000000000000e+00
