group,uuid,syllable,usage,duration,frame index_mean,frame index_std,frame index_min,frame index_max,kappa_mean,kappa_std,kappa_min,kappa_max,angle_mean,angle_std,angle_min,angle_max,area_mm_mean,area_mm_std,area_mm_min,area_mm_max,area_px_mean,area_px_std,area_px_min,area_px_max,centroid_x_mm_mean,centroid_x_mm_std,centroid_x_mm_min,centroid_x_mm_max,centroid_x_px_mean,centroid_x_px_std,centroid_x_px_min,centroid_x_px_max,centroid_y_mm_mean,centroid_y_mm_std,centroid_y_mm_min,centroid_y_mm_max,centroid_y_px_mean,centroid_y_px_std,centroid_y_px_min,centroid_y_px_max,height_ave_mm_mean,height_ave_mm_std,height_ave_mm_min,height_ave_mm_max,length_mm_mean,length_mm_std,length_mm_min,length_mm_max,length_px_mean,length_px_std,length_px_min,length_px_max,velocity_2d_mm_mean,velocity_2d_mm_std,velocity_2d_mm_min,velocity_2d_mm_max,velocity_2d_px_mean,velocity_2d_px_std,velocity_2d_px_min,velocity_2d_px_max,velocity_3d_mm_mean,velocity_3d_mm_std,velocity_3d_mm_min,velocity_3d_mm_max,velocity_3d_px_mean,velocity_3d_px_std,velocity_3d_px_min,velocity_3d_px_max,velocity_theta_mean,velocity_theta_std,velocity_theta_min,velocity_theta_max,width_mm_mean,width_mm_std,width_mm_min,width_mm_max,width_px_mean,width_px_std,width_px_min,width_px_max,dist_to_center_px_mean,dist_to_center_px_std,dist_to_center_px_min,dist_to_center_px_max,timestamps_mean,timestamps_std,timestamps_min,timestamps_max,syllable key
NGH_Mom_Female,17914d49-f50c-422f-b0c2-c8152f3e3d90,8,0.05088008800880088,0.3518918918918919,18674.996,8550.199,2756.0,34712.0,127427.0,0.0,127427.0,127427.0,6.2258477,8.956341,-11.014804,28.209764,748.28265,40.90366,630.4081,888.90875,448.67896,24.526308,378.0,533.0,-242.09386,89.1014,-380.33102,-49.360332,108.932884,54.127293,24.956615,226.0146,-151.0956,101.43305,-319.17923,29.121645,122.55976,60.04276,23.063547,229.2384,24.137749,1.6245303,20.597345,36.23718,55.316277,3.1861722,45.533905,64.05922,33.603516,1.9355351,27.660925,38.914677,1.6827596,1.2683132,0.0,11.615472,1.0088754,0.76080143,0.0,7.020892,1.8640234,1.2479826,0.0,11.61996,1.2523239,0.78748095,0.0,7.0283155,0.010512432,1.8400131,-3.1383035,3.138567,27.955532,1.3452034,24.516178,33.18679,16.54813,0.79628605,14.512221,19.644745,80.19566,21.561478,2.6712801,105.22046,3984334.222486017,285006.5327194316,3453701.2687,4518900.801,labels (usage sort)
NGH_Mom_Female,36ddb5c0-d5b5-411e-9cbe-71f5e54869da,8,0.03220338983050847,0.3010526315789474,20167.64,8325.8545,3239.0,35384.0,127427.0,0.0,127427.0,127427.0,8.021597,9.222116,-4.6962943,32.274654,822.50885,39.10924,717.74774,1062.4666,493.90793,23.484688,431.0,638.0,-213.56212,96.04038,-377.85,-57.04096,126.07539,58.428005,26.12772,221.29803,-107.169586,100.848976,-312.48404,35.11479,148.46864,59.784424,26.75591,232.81645,26.73334,1.7868948,23.227545,36.531063,54.77846,3.0815802,46.904125,66.6701,33.325527,1.8747383,28.535023,40.56003,1.0820634,0.8234843,0.0,6.772131,0.65004605,0.49367917,0.0,4.0320597,1.2872646,0.83142793,0.0,6.984675,0.9160208,0.57149005,0.0,4.3796616,-0.20977369,1.8226649,-3.13429,3.1337898,30.92709,1.236748,26.609995,34.413204,18.333931,0.7331583,15.774709,20.40054,84.06457,20.457794,16.215597,106.95588,2412790.940536016,277560.5164812752,1848387.2339,2920019.7937,labels (usage sort)
NGH_Mom_Female,6a0929cc-9113-44fe-b4c1-da1ca7632ef5,8,0.030858539566147265,0.3471947194719472,16788.988,7695.6924,1972.0,30852.0,127427.0,0.0,127427.0,127427.0,2.3183658,7.104126,-15.545548,28.78118,800.2947,40.42074,685.4437,955.6186,479.86597,24.236742,411.0,573.0,-210.58723,85.40683,-375.70935,-66.628075,128.07253,51.88292,27.764187,215.5248,-159.20831,102.22862,-319.30972,24.537949,117.757484,60.51369,22.986296,226.52512,25.816614,1.4940336,22.729897,39.012074,55.19385,3.3659663,46.52708,67.056915,33.529144,2.0447564,28.264257,40.735718,1.2277002,0.98800397,0.0,6.6963887,0.7355122,0.59109426,0.0,4.0192056,1.3795075,0.97891337,0.010915756,6.7360396,0.93688864,0.62496334,0.010915756,4.577481,-0.23144773,1.828729,-3.139429,3.1391711,29.857714,1.5557163,24.803667,34.736782,17.674114,0.920898,14.682399,20.562254,76.18574,25.095577,17.548302,104.08278,10313765.575546958,256522.99444757908,9819865.8272,10782532.4375,labels (usage sort)
NGH_Mom_Female,9f45197b-4e21-4ee3-9e84-3fde2831d7d4,8,0.04110512129380054,0.37131147540983606,20680.17,10223.159,2108.0,35900.0,127427.0,0.0,127427.0,127427.0,6.621612,9.802873,-14.756865,29.522457,837.4759,38.91426,722.74365,967.54395,502.8955,23.367607,434.0,581.0,-226.24825,90.587,-369.78436,-52.302452,118.357544,55.110332,31.034592,224.1808,-120.00474,83.1548,-300.42328,29.977657,140.85983,49.295113,33.90566,229.7711,26.875816,1.9839909,22.765285,45.30268,55.072258,3.2835433,47.324604,68.212746,33.50426,1.9976064,28.790829,41.498528,1.5928134,1.2017301,0.022820696,7.559066,0.9566722,0.72122926,0.013528375,4.5181704,1.7670285,1.1842638,0.04129865,7.577388,1.1907789,0.7491064,0.03034164,5.573239,-0.29143187,1.8052986,-3.1386564,3.133023,31.332668,1.5067948,27.177282,35.397915,18.574362,0.8932451,16.111002,20.984285,71.86112,24.27624,5.7117515,104.37922,5089169.5332058165,340772.44623243244,4470096.1533,5596498.3224,labels (usage sort)
NGH_Mom_Female,b9533615-8f57-4eaf-82cc-1e32307af256,8,0.054678362573099416,0.3484848484848485,20284.756,8398.969,1484.0,35755.0,127427.0,0.0,127427.0,127427.0,6.401604,7.9372993,-12.86513,28.4479,752.7942,43.65982,617.8293,934.2378,452.045,26.217264,371.0,561.0,-224.75171,77.20387,-384.24902,-56.279037,119.26799,46.968452,22.234737,221.76157,-148.80968,88.89174,-312.11526,27.693995,123.783936,52.696037,26.974512,228.41731,23.894001,1.711596,20.225733,39.563675,54.977272,3.4142196,45.289616,67.672295,33.446476,2.0771058,27.552805,41.169735,1.3783171,1.0153621,0.0,7.6135864,0.827835,0.6091077,0.0,4.5134444,1.5610934,1.0140891,0.0,7.6838317,1.0689442,0.6696215,0.0,4.737703,-0.06857047,1.8264993,-3.1409059,3.1414745,28.24973,1.4767518,23.947563,32.491955,16.746761,0.8754353,14.196388,19.261602,65.826836,27.040447,0.60531896,105.78743,16850827.09530134,279965.5911935653,16224135.3923,17366502.0311,labels (usage sort)
LNB_Mom_Female,06f178be-3ba4-4c4b-b795-05703f6a3e0e,9,0.035256410256410256,0.47878787878787876,18406.912,8570.866,190.0,34981.0,127427.0,0.0,127427.0,127427.0,4.8611817,7.154719,-12.8166065,21.749544,956.298,77.126305,693.7824,1245.8064,573.40735,46.24583,416.0,747.0,-202.20305,87.81676,-382.92047,-50.81796,133.16576,53.346897,23.383577,225.12912,-141.50444,98.18489,-306.36368,34.40968,128.2372,58.120026,30.649643,232.36862,26.977037,2.218534,21.109228,39.618065,71.187004,5.3251815,55.642685,91.1043,43.244663,3.2349398,33.801804,55.344017,4.4191623,2.4923823,0.0,17.2794,2.6520324,1.4957101,0.0,10.495293,4.6051054,2.4351852,0.0,17.392536,2.9192894,1.4643916,0.0,10.680535,-0.4003921,1.5493203,-3.1256275,3.135826,27.811554,1.2874868,23.346289,32.067947,16.462902,0.7621209,13.819713,18.982452,75.58832,23.005894,7.059651,110.20265,728732.2507073064,285695.5057303214,121501.5566,1281202.087,labels (usage sort)
LNB_Mom_Female,0c39c4f8-ffce-4ba9-b5c0-6fa221762363,9,0.02266576454668471,0.3761194029850746,12042.421,9252.285,1222.0,34977.0,127427.0,0.0,127427.0,127427.0,6.539465,7.6206703,-6.3841786,33.73443,965.383,68.33729,749.3886,1155.7238,579.7024,41.035828,450.0,694.0,-208.42906,86.07145,-366.8904,-51.90553,129.19818,52.363216,32.79519,224.42227,-119.20009,99.6149,-313.15344,28.333158,141.33684,59.052845,26.359083,228.79622,27.562372,3.0383766,20.127155,50.343105,71.53711,4.212727,57.741962,82.1745,43.52097,2.5628932,35.12843,49.99243,3.279647,2.406149,0.06798349,36.24293,1.9673522,1.4415643,0.041189928,21.60542,3.5364044,2.3312645,0.20958714,36.319653,2.3168607,1.4058398,0.142598,21.73387,-0.40956175,1.645065,-3.134971,3.1123433,27.954187,1.4429497,23.722507,31.868893,16.57156,0.855397,14.062972,18.892242,75.8151,26.39911,13.379086,106.76879,11363536.276359666,308605.05835917074,11002737.8903,12128671.9775,labels (usage sort)
LNB_Mom_Female,365247e5-d810-4242-87f4-1c144f1a211f,9,0.08016476552598226,0.5341238471673254,15696.615,9450.621,45.0,35263.0,127427.0,0.0,127427.0,127427.0,-7.0402308,12.758137,-38.1656,21.011673,1032.8303,59.918686,834.31934,1202.3524,620.20374,35.980545,501.0,722.0,-207.8651,90.0192,-384.58716,-42.6084,129.54128,54.764908,22.029041,230.07837,-144.4818,94.90828,-319.0157,38.553555,126.34954,56.262707,22.88387,234.85498,29.935463,2.6596823,23.47436,48.51097,72.0479,4.398213,56.4934,89.2136,43.83172,2.6757371,34.368843,54.274803,5.561196,2.7249942,0.0,28.859753,3.3388634,1.6338928,0.0,17.549023,5.758833,2.6227593,0.0,28.961802,3.6220372,1.5456576,0.0,17.716345,-0.30895668,1.5406924,-3.1347592,3.1383986,29.72438,1.1201282,26.201715,34.05972,17.62095,0.6640247,15.532675,20.19099,75.01963,23.27738,1.3445807,109.168785,635250980.092464,315020.63769803627,634729260.0774,635903192.7615,labels (usage sort)
LNB_Mom_Female,ab57b6f6-dde4-4d79-ac91-bb679079dc72,9,0.0384508990318119,0.4330935251798561,16709.365,9781.643,77.0,35148.0,127427.0,0.0,127427.0,127427.0,-5.37275,9.500772,-38.03446,12.563442,957.7762,57.135178,752.71924,1152.3932,575.1345,34.309074,452.0,692.0,-212.83766,97.91949,-388.86304,-42.989582,126.516136,59.571198,19.427717,229.84647,-146.33441,96.71219,-316.22632,31.209469,125.25129,57.33209,24.53744,230.50133,27.242352,2.4717307,21.254702,41.463985,70.17074,4.19201,55.899593,83.368126,42.689713,2.5502894,34.007587,50.718594,4.5527654,2.3997464,0.0,15.646555,2.7330003,1.44066,0.0,9.325709,4.789813,2.29174,0.0,15.646555,3.0563266,1.382669,0.0,9.328648,-0.3554156,1.6423253,-3.130413,3.13966,28.219645,1.0559145,24.458048,32.211033,16.728926,0.62595814,14.499009,19.095066,80.13381,20.347088,4.337203,108.22189,13495243.97669575,326054.6253675364,12940831.6301,14109865.2134,labels (usage sort)
LNB_Mom_Female,d58916e7-fff3-4763-8ac0-8637f3fe512f,9,0.059654178674351584,0.42238325281803546,15160.812,10117.922,263.0,34440.0,127427.0,0.0,127427.0,127427.0,5.160718,12.721641,-25.116913,52.049904,958.6228,67.75947,713.7954,1215.787,574.8014,40.62936,428.0,729.0,-198.95782,91.12982,-390.10742,-42.34829,135.13716,55.35952,19.017641,230.27428,-153.57164,97.5111,-325.7721,38.17243,121.09408,57.721176,19.160929,234.59596,28.370474,2.572027,22.631859,43.207745,70.66005,4.7453833,54.773197,90.885826,42.924545,2.8827243,33.273605,55.211296,5.28751,3.216451,0.0,19.81986,3.167581,1.9264202,0.0,12.023738,5.530157,3.0892885,0.0,19.923214,3.5008996,1.8197652,0.0,12.193353,-0.39685622,1.6721972,-3.1359646,3.1374576,28.097141,1.2033985,24.774189,34.138172,16.631954,0.71234536,14.664949,20.20791,77.58079,21.646658,1.1771666,109.64272,7076627.244280076,337263.9388100101,6580034.0959,7719266.6164,labels (usage sort)
LNB_Mom_Female,fc32b078-718e-44c9-8ef8-f474a75942cd,9,0.041438356164383565,0.5126721763085399,14990.158,8701.022,1854.0,35275.0,127427.0,0.0,127427.0,127427.0,-0.8058468,6.160236,-17.518198,14.799059,971.3542,58.123623,764.37634,1154.0585,583.288,34.902626,459.0,693.0,-201.77737,89.283165,-378.1852,-46.21303,133.24487,54.317123,25.923777,227.88542,-134.73497,86.021675,-321.7845,30.528303,132.12758,50.99463,21.242502,230.09752,28.478638,2.6690254,22.001707,43.04236,72.26734,4.7645636,57.546036,87.36473,43.965218,2.8986135,35.009235,53.15001,4.222311,2.0410142,0.03852138,10.665456,2.5377464,1.2265481,0.023344697,6.3484473,4.4710913,1.902875,0.23901218,10.825915,2.8809786,1.1236749,0.23703986,6.6144753,-0.37921193,1.4051924,-3.1386802,3.1183507,27.762465,1.1821399,24.444561,32.064972,16.457905,0.700786,14.491014,19.00848,70.75536,24.627153,3.027914,107.739525,8136639.368504617,290034.4983693653,7698766.4781,8812801.6517,labels (usage sort)
NGH_Mom_Female,17914d49-f50c-422f-b0c2-c8152f3e3d90,9,0.016776677667766776,0.2825136612021858,15673.205,10878.8125,1174.0,35649.0,127427.0,0.0,127427.0,127427.0,5.376709,8.790843,-7.5966396,26.576643,915.8604,62.473595,710.4599,1099.0448,549.1605,37.459892,426.0,659.0,-188.87183,89.414116,-383.0539,-52.96369,141.2642,54.31726,23.30252,223.82564,-123.23251,102.378784,-327.10278,26.577595,139.05316,60.602577,18.373232,227.73247,26.292683,2.1869922,21.138277,36.835464,69.69826,4.711718,57.86198,85.3831,42.34028,2.8622732,35.14998,51.868504,4.409635,2.3772156,0.2135696,19.112587,2.645595,1.4290587,0.12642935,11.55543,4.595695,2.323323,0.47136405,19.113277,2.9140396,1.4043919,0.29863375,11.556571,-0.20517538,1.2542123,-3.1002443,3.0769243,27.328363,1.122422,24.473724,31.209806,16.17688,0.6644118,14.487092,18.47448,80.89685,20.035854,12.034226,108.88217,3884274.5709978705,362626.9498312276,3400968.3201,4550133.8304,labels (usage sort)
NGH_Mom_Female,36ddb5c0-d5b5-411e-9cbe-71f5e54869da,9,0.04372881355932203,0.44031007751937984,14810.02,10400.805,373.0,34760.0,127427.0,0.0,127427.0,127427.0,6.904831,8.429589,-10.271806,32.529163,1016.7018,71.41948,812.6703,1268.9647,610.5188,42.886646,488.0,762.0,-212.08728,89.0272,-380.35013,-42.21868,126.97263,54.161404,24.60671,230.31546,-158.08656,89.30014,-322.48947,30.860708,118.28449,52.93814,20.824575,230.29459,29.602608,2.7616746,22.68322,48.01923,71.81534,4.789767,56.33641,91.61917,43.69024,2.9139462,34.273335,55.73828,4.3391137,2.3404102,0.06952817,14.382168,2.6072936,1.4058088,0.04167737,8.610401,4.563046,2.2235165,0.18616168,14.384023,2.9196644,1.307663,0.12232051,8.613498,-0.5441907,1.5777224,-3.1391077,3.1405199,29.30202,1.1922994,25.554558,33.840603,17.370571,0.7068086,15.149034,20.061094,71.63849,25.702246,0.89021134,107.3439,2234158.962567666,346748.83047686605,1752853.3348,2899219.8045,labels (usage sort)
NGH_Mom_Female,6a0929cc-9113-44fe-b4c1-da1ca7632ef5,9,0.02933088909257562,0.4253472222222222,13547.009,9636.166,1379.0,35564.0,127427.0,0.0,127427.0,127427.0,1.4439645,9.4521475,-13.892003,38.52962,971.72156,68.4015,785.5085,1255.8129,582.6555,41.01433,471.0,753.0,-214.40749,86.41085,-382.17776,-48.18796,125.7518,52.49284,23.834747,226.72679,-158.64651,99.70762,-322.42947,26.511602,118.090034,59.021397,21.13959,227.6934,28.358543,2.4811585,22.908794,47.557877,69.35902,4.589593,53.697716,86.66959,42.134197,2.7880847,32.620274,52.65002,4.854478,2.526545,0.06342794,16.32112,2.910632,1.5156537,0.037579052,9.763792,5.037025,2.42575,0.19906916,16.354458,3.1659904,1.4325488,0.19239962,9.921025,-0.34584075,1.6259373,-3.123643,3.1395805,29.083477,1.0996963,26.16913,33.87194,17.21581,0.6509594,15.490678,20.050314,76.47107,21.654856,2.2571197,108.971375,10205699.657732496,321205.4387496187,9800099.8808,10939599.3766,labels (usage sort)
NGH_Mom_Female,9f45197b-4e21-4ee3-9e84-3fde2831d7d4,9,0.045485175202156336,0.44641975308641973,15198.665,7886.647,2450.0,33798.0,127427.0,0.0,127427.0,127427.0,3.0699012,8.663481,-11.2325,31.414865,1015.45013,58.04924,816.0009,1182.3687,609.76715,34.857964,490.0,710.0,-205.60194,86.537415,-383.5901,-44.1223,130.91812,52.646694,22.63562,229.15735,-160.42595,102.53977,-319.2868,28.996471,116.897675,60.786743,22.723148,229.18944,29.204695,2.9565694,22.312057,45.9792,71.69519,4.2409973,55.524002,85.24908,43.61714,2.580092,33.77909,51.862907,4.7599654,2.5472622,0.0,37.9431,2.8591242,1.5275801,0.0,22.493345,5.0277467,2.4227903,0.0,37.954296,3.2290518,1.4435565,0.0,22.51223,-0.32214922,1.6722759,-3.1327295,3.1349406,29.340532,1.0586286,25.4377,32.289845,17.393402,0.62756705,15.079758,19.141788,77.43885,23.886257,1.3575433,106.5608,4906452.45679485,262888.5752290396,4481496.1649,5526431.2532,labels (usage sort)
NGH_Mom_Female,b9533615-8f57-4eaf-82cc-1e32307af256,9,0.03684210526315789,0.37380952380952376,11787.906,10894.609,347.0,33581.0,127427.0,0.0,127427.0,127427.0,9.490497,11.002251,-11.906114,32.122932,937.9986,65.69559,707.7559,1144.0667,563.2583,39.449512,425.0,687.0,-211.7001,83.81225,-383.7013,-44.763912,127.20819,50.988785,22.567976,228.76701,-152.31375,95.26036,-315.46008,34.8803,121.70667,56.471428,24.991667,232.67744,26.510435,2.3704875,21.23202,37.798306,71.20987,4.7235637,55.31982,86.185196,43.321888,2.8736703,33.654873,52.432415,4.6236105,2.4073687,0.0,16.90538,2.7754538,1.4426199,0.0,10.180792,4.8465104,2.3023057,0.0,17.026129,3.0838206,1.3750052,0.0,10.380062,-0.5305189,1.4818636,-3.1355474,3.1388662,27.288145,1.2434651,24.252262,31.91039,16.176723,0.7371403,14.377017,18.916843,72.093605,24.725058,0.7453296,114.860596,16567598.885152241,363153.58700356167,16186235.4003,17294035.0167,labels (usage sort)
LNB_Mom_Female,06f178be-3ba4-4c4b-b795-05703f6a3e0e,10,0.0472027972027972,0.3689300411522634,16674.64,9470.255,197.0,34905.0,127427.0,0.0,127427.0,127427.0,3.7652664,6.8040957,-12.732655,23.562365,872.12244,57.9923,723.8019,1132.3997,522.93475,34.772854,434.0,679.0,-221.33183,84.54923,-378.4809,-41.549137,121.5454,51.361946,26.080524,230.75974,-142.55519,96.43984,-319.08786,35.74379,127.61521,57.08705,23.117628,233.15834,25.125422,2.4133058,20.254545,35.00381,66.04521,4.812875,50.359173,83.48247,40.121124,2.9237237,30.592178,50.713905,1.1676167,0.91759616,0.0,6.718619,0.6993644,0.54882884,0.0,4.0065312,1.317523,0.8924219,0.0,6.7273173,0.899925,0.55449057,0.0,4.0211015,-0.013262314,1.6434418,-3.1406984,3.1381326,27.31811,1.5189279,22.89389,35.35327,16.17081,0.89912134,13.551917,20.927181,73.27853,23.930086,12.7790365,110.8926,670989.9189366975,315675.152030708,121735.4564,1278668.0433,labels (usage sort)
LNB_Mom_Female,0c39c4f8-ffce-4ba9-b5c0-6fa221762363,10,0.040933694181326113,0.4922865013774105,14110.051,8866.316,18.0,34954.0,127427.0,0.0,127427.0,127427.0,5.902897,8.331242,-7.008769,31.729588,931.0283,85.497345,642.8089,1303.9362,559.07275,51.34026,386.0,783.0,-208.06587,89.28478,-374.3662,-49.533157,129.41914,54.318108,28.247147,225.86555,-88.941124,101.1066,-314.54016,34.560863,159.27469,59.93714,25.537006,232.48807,25.99288,3.1087213,18.377975,37.547665,69.426605,7.6157217,50.857986,100.02509,42.237003,4.63317,30.940432,60.85218,1.093694,0.9184725,0.014538227,6.413414,0.65784687,0.55182034,0.008740619,3.843177,1.2630198,0.8907279,0.048480783,6.447665,0.8787382,0.560337,0.037918568,3.9000669,-0.013213487,1.6441108,-3.1344385,3.140626,28.028782,1.3771771,23.954258,32.040283,16.61578,0.81640625,14.200357,18.993845,84.76925,20.773449,7.820077,108.00863,11432467.246963562,295729.80317290995,10962603.7767,12127904.9779,labels (usage sort)
LNB_Mom_Female,365247e5-d810-4242-87f4-1c144f1a211f,10,0.018377693282636248,0.35,24513.996,6469.1646,3809.0,35692.0,127427.0,0.0,127427.0,127427.0,-2.1368613,8.0789995,-28.682278,8.879932,933.98895,49.756298,802.67847,1207.3483,560.8506,29.878136,482.0,725.0,-222.59062,68.25015,-356.56818,-62.508553,120.582726,41.521286,39.074924,217.97173,-162.20047,99.25775,-308.94128,19.704021,115.84571,58.841125,28.85609,223.68077,28.815887,3.2445009,23.359684,43.12623,65.60521,4.5453606,53.848537,86.89516,39.912186,2.765257,32.75979,52.864334,1.1301239,0.95143425,0.037082322,7.503292,0.6779659,0.57063025,0.021990705,4.480785,1.3073351,0.91272324,0.11689022,7.6364636,0.91131455,0.56093204,0.10939749,4.700385,-0.41795197,1.6819259,-3.1369224,3.128524,29.50395,1.2696624,25.936768,32.771843,17.490278,0.7526703,15.375611,19.42752,68.54211,25.20906,11.659567,105.37745,635544892.7500167,215638.76358739432,634854725.9933,635917492.7602,labels (usage sort)
LNB_Mom_Female,ab57b6f6-dde4-4d79-ac91-bb679079dc72,10,0.020193637621023514,0.3278538812785388,19382.848,8978.063,60.0,34527.0,127427.0,0.0,127427.0,127427.0,-6.518484,7.2928357,-30.148582,6.9049926,887.92,60.912266,709.4212,1129.0789,533.18665,36.577175,426.0,678.0,-207.4513,100.31627,-380.44598,-45.934216,129.79303,61.029327,24.548397,228.05504,-155.4659,88.03882,-312.51318,21.612251,119.83805,52.19041,26.738628,224.812,26.521963,2.4152164,20.534517,35.98895,64.97194,5.1260443,51.294617,87.75206,39.526924,3.1185272,31.206062,53.38565,1.6117313,1.2289912,0.011028642,8.693582,0.96696526,0.7378442,0.006538597,5.2838855,1.7817647,1.1902534,0.098845705,8.7021055,1.1974778,0.72724384,0.06132805,5.2978983,-0.16464864,1.705357,-3.1388938,3.1271305,28.164967,1.1253798,25.079138,32.04575,16.696512,0.667138,14.867199,18.997086,76.15947,26.44315,5.6798086,104.701195,13584360.033991795,299268.678836897,12940265.6325,14089165.2917,labels (usage sort)
LNB_Mom_Female,d58916e7-fff3-4763-8ac0-8637f3fe512f,10,0.05100864553314121,0.4067796610169491,20387.76,8652.649,3688.0,35010.0,127427.0,0.0,127427.0,127427.0,6.4465876,9.200269,-11.775526,47.67097,882.8122,56.440872,720.4664,1092.3738,529.3444,33.8426,432.0,655.0,-193.42107,78.555046,-374.25626,-51.8829,138.50063,47.720596,28.646912,224.4822,-123.881,85.40648,-319.56433,19.09981,138.6693,50.555912,22.835594,223.30603,27.549091,2.7694817,22.404495,38.632584,65.88186,4.738102,51.710228,84.91596,40.021896,2.878301,31.412916,51.58473,1.4363393,1.2404997,0.01814528,8.9702425,0.86082983,0.74349594,0.011022622,5.343483,1.5939368,1.203409,0.06057288,8.97801,1.0724027,0.7285025,0.05284633,5.356512,-0.13663246,1.6853856,-3.139511,3.1408489,27.693392,1.4002513,22.963617,33.02787,16.392956,0.8288713,13.593191,19.550673,66.73972,25.183477,1.5927104,108.60677,7250858.779624681,288421.5487165492,6694200.0208,7738266.6287,labels (usage sort)
LNB_Mom_Female,fc32b078-718e-44c9-8ef8-f474a75942cd,10,0.031164383561643836,0.4010989010989011,19003.326,9700.026,429.0,35259.0,127427.0,0.0,127427.0,127427.0,-1.748809,5.3001466,-17.13134,12.824399,905.09717,69.55835,754.3845,1199.0217,543.50134,41.76906,453.0,720.0,-176.79324,97.40612,-376.28363,-31.374273,148.44444,59.25888,27.080645,236.91286,-169.82195,89.59955,-317.41324,21.427395,111.32762,53.115635,23.833818,224.70241,26.226345,3.3055632,18.839195,37.061512,66.55419,5.9654956,54.332462,90.32307,40.489517,3.6292233,33.054195,54.949764,1.5407945,1.2137108,0.024910402,10.048161,0.923552,0.72651416,0.015154703,5.9577074,1.6829549,1.1822046,0.061694186,10.240375,1.1192218,0.7148223,0.045606703,6.276466,-0.35635307,1.6855589,-3.1373649,3.1347222,28.354298,1.1230756,25.32698,34.875034,16.80875,0.665772,15.014122,20.674318,80.78884,21.669455,5.336553,109.4304,8270411.8389789965,323334.6659555098,7651266.4285,8812268.5639,labels (usage sort)
NGH_Mom_Female,17914d49-f50c-422f-b0c2-c8152f3e3d90,10,0.029977997799779978,0.36697247706422015,22300.432,10904.001,3.0,35615.0,127427.0,0.0,127427.0,127427.0,2.828322,8.276329,-10.776794,29.234108,844.41046,74.27261,673.7695,1122.3932,506.31833,44.53472,404.0,673.0,-238.74739,87.997444,-384.088,-47.480495,110.9658,53.45666,22.674326,227.15656,-130.81427,96.740585,-324.95312,21.200115,134.56519,57.265076,19.645723,224.5493,24.893673,2.6286628,16.5479,35.387405,65.76305,5.945674,52.83954,92.99013,39.94972,3.6118762,32.09895,56.489616,1.8516837,1.4154241,0.0,8.016665,1.1092869,0.84718734,0.0,4.869747,1.981794,1.3812484,0.0,8.017388,1.2904108,0.8284529,0.0,4.870937,-0.03235015,1.5920904,-3.1339922,3.125481,26.57419,1.2117798,23.258032,31.951344,15.730452,0.7173067,13.767469,18.91343,75.63981,27.233034,3.832576,110.44142,4105181.929193244,363466.7934741434,3361901.2356,4549000.7857,labels (usage sort)
NGH_Mom_Female,36ddb5c0-d5b5-411e-9cbe-71f5e54869da,10,0.03288135593220339,0.3546391752577319,19975.832,10804.108,95.0,33558.0,127427.0,0.0,127427.0,127427.0,4.093411,6.95557,-7.573298,26.434753,951.61285,118.42478,776.0335,1410.5159,571.43353,71.11284,466.0,847.0,-205.08739,96.87838,-367.14713,-43.91796,131.23116,58.93782,32.639015,229.28166,-187.49185,91.57237,-326.0816,23.91681,100.8527,54.285145,18.695114,226.17816,28.70766,3.0384896,21.139566,40.716297,67.46839,9.833624,51.5735,104.587906,41.04569,5.982474,31.375729,63.62806,1.1338727,0.9790732,0.04577902,8.003942,0.6800569,0.5860767,0.02759212,4.7989564,1.3218294,0.9569191,0.094264984,8.066835,0.9262499,0.6056103,0.05770871,4.9031343,-0.13648516,1.693867,-3.1385217,3.1368036,29.351875,1.0862389,25.585854,33.15106,17.400126,0.6439348,15.167585,19.652327,81.627464,20.16032,22.427458,107.4935,2406046.213262114,360170.2352287587,1743587.2745,2859153.82,labels (usage sort)
NGH_Mom_Female,6a0929cc-9113-44fe-b4c1-da1ca7632ef5,10,0.06813321112129544,0.4742899850523169,21110.898,9031.994,144.0,35711.0,127427.0,0.0,127427.0,127427.0,2.153461,6.569386,-13.560882,20.990198,904.905,63.631027,738.8116,1154.0804,542.59155,38.1539,443.0,692.0,-231.50551,75.82644,-385.7603,-56.036808,115.3651,46.063023,21.658436,221.95877,-141.23146,87.7136,-318.5384,23.209538,128.39879,51.921604,23.442884,225.73877,27.230427,2.374587,19.237288,39.16443,65.94377,5.1376595,51.5634,88.990425,40.059505,3.1210241,31.32372,54.05988,1.3384725,1.2000875,0.0,10.22149,0.80249786,0.7187605,0.0,6.088721,1.5034655,1.1680396,0.01597171,10.222176,1.0216621,0.7140406,0.011272469,6.089872,-0.0241724,1.7016408,-3.1386862,3.141181,28.429934,1.1525056,24.548695,33.20422,16.828949,0.6822196,14.531469,19.655062,66.32568,23.799805,5.938594,110.77673,10457829.23132679,301066.34867995087,9758932.8532,10944499.4088,labels (usage sort)
