group,uuid,syllable,usage,duration,frame index_mean,frame index_std,frame index_min,frame index_max,kappa_mean,kappa_std,kappa_min,kappa_max,angle_mean,angle_std,angle_min,angle_max,area_mm_mean,area_mm_std,area_mm_min,area_mm_max,area_px_mean,area_px_std,area_px_min,area_px_max,centroid_x_mm_mean,centroid_x_mm_std,centroid_x_mm_min,centroid_x_mm_max,centroid_x_px_mean,centroid_x_px_std,centroid_x_px_min,centroid_x_px_max,centroid_y_mm_mean,centroid_y_mm_std,centroid_y_mm_min,centroid_y_mm_max,centroid_y_px_mean,centroid_y_px_std,centroid_y_px_min,centroid_y_px_max,height_ave_mm_mean,height_ave_mm_std,height_ave_mm_min,height_ave_mm_max,length_mm_mean,length_mm_std,length_mm_min,length_mm_max,length_px_mean,length_px_std,length_px_min,length_px_max,velocity_2d_mm_mean,velocity_2d_mm_std,velocity_2d_mm_min,velocity_2d_mm_max,velocity_2d_px_mean,velocity_2d_px_std,velocity_2d_px_min,velocity_2d_px_max,velocity_3d_mm_mean,velocity_3d_mm_std,velocity_3d_mm_min,velocity_3d_mm_max,velocity_3d_px_mean,velocity_3d_px_std,velocity_3d_px_min,velocity_3d_px_max,velocity_theta_mean,velocity_theta_std,velocity_theta_min,velocity_theta_max,width_mm_mean,width_mm_std,width_mm_min,width_mm_max,width_px_mean,width_px_std,width_px_min,width_px_max,dist_to_center_px_mean,dist_to_center_px_std,dist_to_center_px_min,dist_to_center_px_max,timestamps_mean,timestamps_std,timestamps_min,timestamps_max,syllable key
EE_Normal_Male,a1d1a98e-014f-4e79-9132-2dec64b0af74,47,0.0034791252485089465,1.4333333333333333,12617.675,10535.815,3417.0,30581.0,8858668.0,0.0,8858668.0,8858668.0,12.56774,7.0319567,5.0859904,22.869947,700.99054,39.40997,612.3847,778.7936,421.24585,23.68261,368.0,468.0,-193.773,81.491165,-317.17502,-54.197067,138.02812,49.61303,62.899143,223.00403,-235.53271,50.9153,-288.14053,-86.69249,72.27123,30.20528,41.06188,160.57005,28.986492,3.8168006,23.171362,36.836185,48.963287,1.9198433,44.18656,54.017498,29.809576,1.1688292,26.901434,32.886654,0.4823664,0.30766147,0.020875882,1.6994092,0.28996274,0.18534477,0.01240202,1.0223517,0.7616158,0.38473526,0.101211965,2.2181902,0.62468076,0.35929012,0.060110725,2.164954,0.012888025,1.7915856,-3.1346602,3.0854254,29.22344,1.6450673,25.045927,32.135048,17.33668,0.97592914,14.858389,19.063978,77.8168,19.62582,33.458424,100.116875,10989768.546866445,351193.89934590115,10683079.1273,11588545.7495,labels (usage sort)
LNB_Normal_Female,7dbdd5bf-31ef-4868-a693-581eb217469c,47,0.006562342251388188,0.5512820512820513,20194.744,10015.963,6248.0,35654.0,8858668.0,0.0,8858668.0,8858668.0,1.605483,6.1500406,-12.162143,9.1824465,631.9988,30.757965,535.4441,706.71967,380.06512,18.496916,322.0,425.0,-272.60364,80.53123,-359.1919,-106.06796,89.913185,49.06455,37.15832,191.3769,-152.6303,91.69844,-270.44193,-36.161972,121.38635,54.439583,51.44388,190.53134,25.361975,3.3203917,19.993958,33.069252,49.666367,3.182435,42.98624,57.141727,30.259789,1.9389342,26.189848,34.814236,0.86586636,0.7094496,0.0395075,4.464668,0.52034116,0.42483723,0.023938963,2.6631975,1.0498229,0.70807695,0.08313891,4.5247946,0.75902957,0.4751771,0.055517342,2.8147128,0.050404355,1.4436481,-3.0611691,3.0979505,25.911747,1.3030548,22.11624,29.168655,15.383302,0.7735984,13.129982,17.316864,79.25724,23.31501,24.034136,101.125206,11287775.163951628,333865.3799618118,10822883.3819,11803083.2988,labels (usage sort)
LNB_Normal_Female,d91b4a2a-4877-47ff-a0a9-93e49f9b2f08,47,0.004863449307893753,0.37179487179487175,17371.973,10129.2295,1368.0,29998.0,8858668.0,0.0,8858668.0,8858668.0,5.1282845,6.8018255,-6.302765,13.048208,623.3812,37.55928,550.4099,716.6969,374.88275,22.587025,331.0,431.0,-224.0499,78.039665,-331.06232,-41.477833,119.495094,47.54654,54.296577,230.72917,-127.73204,50.143898,-195.16566,9.848492,136.16797,29.769459,96.13393,217.84686,30.715239,4.728542,21.23664,38.866478,47.755337,2.381811,43.252644,53.94753,29.095472,1.451145,26.352156,32.868137,0.9169222,0.70605546,0.022305124,3.7808564,0.5508129,0.42144865,0.013291902,2.2597358,1.1853077,0.7188961,0.18842049,3.8284836,0.8938381,0.51482964,0.1296101,2.5913563,0.26456094,1.6523602,-3.1123369,3.0398393,26.308678,1.0095583,24.131258,29.691515,15.618952,0.5993552,14.32626,17.627277,49.828537,28.84195,10.120653,102.99644,12914549.484571038,337641.12382792344,12381083.3046,13335417.2322,labels (usage sort)
LNB_Normal_Female,e6693089-8d16-4254-91ec-c54459c7d6b1,47,0.003178928247048138,0.7238095238095238,30072.309,4090.9778,13936.0,31841.0,8858668.0,0.0,8858668.0,8858668.0,2.9750714,5.0821524,-0.11831842,21.130571,654.569,28.668911,596.9703,721.6855,393.63815,17.240623,359.0,434.0,-226.78862,71.600716,-274.04446,-64.59593,117.82649,43.623535,89.03534,216.64421,-63.492893,82.821175,-283.66867,6.700249,174.3055,49.169327,43.59141,215.97781,31.5869,4.193822,21.39394,37.221054,50.476254,2.0712175,45.262924,55.09871,30.753223,1.2619125,27.576944,33.569504,0.8050312,0.64997965,0.025829267,3.583044,0.4834533,0.38997003,0.015736083,2.1300087,1.0470655,0.6486266,0.15411921,3.5845783,0.78945255,0.45768037,0.115478955,2.1325886,0.42180908,1.5452429,-3.1400566,3.1406288,26.238487,1.2765937,23.264694,29.574131,15.577282,0.757889,13.811798,17.557589,78.03394,25.378593,23.989344,96.54327,15025660.6870796,136365.91823089073,14487784.0612,15084617.0093,labels (usage sort)
LNB_Normal_Male,3ac8d60e-8a2c-4244-9761-658ef5682856,47,0.0038743004735256135,0.874074074074074,12282.471,12360.176,1962.0,31723.0,8858668.0,0.0,8858668.0,8858668.0,-11.408222,6.913603,-24.095028,6.4635954,748.8692,52.581596,630.22766,861.3665,450.34744,31.620995,379.0,518.0,-176.15422,59.011982,-286.99405,-63.475784,148.67607,35.95371,81.14567,217.32666,-126.56084,121.57737,-286.53162,29.083311,136.86328,72.17813,41.891727,229.2662,27.91299,3.0445232,22.63908,32.645493,48.50808,2.4290216,43.14202,54.500862,29.554092,1.4799086,26.28476,33.20526,0.56952596,0.39826366,0.034884743,2.431106,0.3434246,0.24037717,0.020989519,1.4805166,0.770219,0.42038494,0.041201074,2.674645,0.5941597,0.33140108,0.030476535,1.8473598,-0.15197487,1.8715682,-3.137075,3.103872,31.414194,2.378721,26.89761,35.5015,18.649998,1.4122005,15.96859,21.076551,80.73486,22.218681,21.849794,111.95055,11341616.346237712,412005.559683812,10997600.9263,11989633.2005,labels (usage sort)
LNB_Normal_Male,3f11e55d-f6ca-4f1e-889b-194e312985a1,47,0.003109729009329187,0.5476190476190476,18706.826,10144.7,4872.0,35379.0,8858668.0,0.0,8858668.0,8858668.0,0.49114928,7.378139,-10.4084015,12.351699,698.2896,18.838633,655.1707,748.2914,419.93042,11.328989,394.0,450.0,-240.61722,83.044106,-329.0608,-94.13134,109.40127,50.59555,55.516033,198.64943,-121.809525,76.22455,-252.9193,-35.487617,139.68405,45.253036,61.846718,190.93169,26.281935,2.2020843,22.775362,31.273184,48.56967,1.7463868,45.099285,53.262737,29.591616,1.0640057,27.477243,32.450916,0.64085925,0.5183703,0.0,2.3571126,0.38569334,0.3128252,0.0,1.4067451,0.81458914,0.5007072,0.0,2.4021091,0.60335535,0.34317008,0.0,1.6126345,-0.23915716,1.9195589,-3.081115,3.052669,29.163897,0.90064174,27.718931,31.549402,17.314041,0.53469354,16.456192,18.730268,69.0925,17.954266,44.568253,94.00194,13297226.990305211,338156.40904036805,12836066.4714,13852965.6663,labels (usage sort)
LNB_Normal_Male,523977de-8784-4c6e-9d0a-9a8b3a13c38b,47,0.004008908685968819,0.8296296296296296,14873.125,9593.332,3736.0,32135.0,8858668.0,0.0,8858668.0,8858668.0,-0.15557273,7.319021,-11.252747,12.520786,779.80426,28.501068,713.37115,839.74927,468.9509,17.139688,429.0,505.0,-200.4627,97.70933,-333.02463,-66.43361,133.86586,59.530502,53.10102,215.52458,-135.57729,101.35261,-291.23148,26.556068,131.51039,60.171078,39.101513,227.76582,26.686827,3.199826,22.88024,36.902714,48.53913,2.4757226,44.117573,59.80682,29.573008,1.5083616,26.879126,36.437973,0.62668043,0.59406704,0.02507539,3.3075142,0.3771304,0.357178,0.015116651,1.9722875,0.81158215,0.5917924,0.07322842,3.372295,0.60716385,0.40567535,0.051523324,2.6119826,-0.06368828,1.8309802,-3.1310024,3.104807,32.90358,1.7874578,28.454103,36.101387,19.534218,1.061179,16.892649,21.432693,84.49116,7.6638536,56.300232,102.77678,19952349.455210697,319777.6073921355,19581112.2069,20527745.388,labels (usage sort)
LNB_Normal_Male,744530d8-f277-48b3-8627-39c69e04bcde,47,0.008226221079691516,1.0104166666666667,15850.612,7182.639,3134.0,29475.0,8858668.0,0.0,8858668.0,8858668.0,-0.17706937,8.127726,-14.09257,14.443657,727.0512,40.584076,630.22766,922.8927,437.2268,24.406046,379.0,555.0,-293.35706,97.4258,-370.7038,-38.588455,77.268936,59.357758,30.144564,232.48955,-153.76784,65.87213,-271.39587,-21.690695,120.71101,39.107006,50.877537,199.12265,28.038614,3.094252,22.947248,33.206207,47.8264,2.3808515,42.687325,56.694378,29.13877,1.4505605,26.00773,34.541683,0.6054015,0.4324167,0.0,2.848207,0.36397815,0.25948486,0.0,1.6997839,0.8012372,0.45208108,0.020513933,2.9924436,0.6107292,0.34606028,0.012535309,1.9317611,0.014408493,1.791436,-3.138348,3.1333003,30.87944,1.9318862,27.468071,38.371822,18.332525,1.1469234,16.30726,22.780607,86.74575,13.264816,33.194637,109.3448,18324633.558398984,239421.12426557174,17900746.466,18778779.8416,labels (usage sort)
LNB_Normal_Male,a30299ff-63d0-4c08-9b26-0cc143eef34b,47,0.002360717658168083,0.4666666666666667,14987.643,10023.412,1686.0,27430.0,8858668.0,0.0,8858668.0,8858668.0,-1.7602245,9.13907,-17.900856,5.938075,724.2748,53.212315,653.5078,846.4007,435.55713,32.000286,393.0,509.0,-209.39766,37.950306,-280.51437,-147.28021,128.42213,23.121649,85.09348,166.26788,-151.45657,65.60713,-250.06587,-74.03176,122.08317,38.949684,63.54074,168.04878,25.456945,1.3076692,22.737669,29.037037,49.7545,1.8846785,45.775604,54.211674,30.313486,1.1482614,27.889301,33.02907,0.6525313,0.4822808,0.024902986,2.371789,0.3917833,0.28879032,0.014994543,1.4109174,0.85823315,0.4272275,0.17973553,2.4528592,0.63962173,0.29878548,0.11434447,1.6137005,0.43558946,1.7252873,-3.1173637,3.10626,29.567566,2.385368,26.745558,34.326992,17.55369,1.416147,15.878319,20.37927,40.687553,19.696793,17.600355,72.34209,16491535.692404287,334113.46037559205,16048147.9307,16906280.3141,labels (usage sort)
LNB_Normal_Male,b337bf67-7270-42f5-8b72-78dd050c5145,47,0.002182453077258839,0.39333333333333337,13990.661,4671.278,10375.0,25034.0,8858668.0,0.0,8858668.0,8858668.0,-5.402599,0.74609613,-6.4249105,-4.4124537,752.2372,31.234701,680.1137,823.12054,452.3729,18.783611,409.0,495.0,-147.37573,21.965645,-185.46704,-122.18623,166.20969,13.382816,143.00214,181.55667,-149.7363,71.878555,-305.83224,-88.382965,123.10446,42.6729,30.433332,159.52875,26.580807,2.8718848,24.111588,32.634846,49.377995,2.9869523,44.578453,56.490856,30.084095,1.8198342,27.159922,34.417686,0.6559038,0.43394187,0.08834218,2.3774934,0.39382902,0.25808746,0.05280423,1.4128885,0.8221722,0.43200392,0.3121324,2.5475502,0.6089413,0.30902773,0.1909959,1.7115352,0.6388834,1.7953202,-2.9683402,3.0907862,31.018106,1.727523,28.102934,33.394073,18.414848,1.0255967,16.684168,19.825415,54.856598,20.876461,27.262661,97.25367,14832086.998389833,155709.2447048143,14711564.9875,15200198.6012,labels (usage sort)
