0.000000000000000000e+00,4.897959183673469136e-02,6.122448979591836420e-03,1.061224489795918324e-01,4.081632653061224164e-02,1.632653061224489943e-02,7.755102040816326536e-02,1.836734693877551186e-02,0.000000000000000000e+00,6.122448979591836420e-03,6.122448979591836420e-03,4.081632653061224858e-03,7.551020408163265640e-02,6.734693877551020669e-02,6.122448979591836420e-03,2.857142857142857054e-02,4.081632653061224858e-03,2.244897959183673325e-02,1.632653061224489943e-02,8.163265306122449716e-03,4.081632653061224858e-03,6.938775510204081565e-02,6.122448979591836420e-03,8.163265306122449716e-03,4.081632653061224858e-03,3.061224489795918297e-02,0.000000000000000000e+00,0.000000000000000000e+00,1.428571428571428527e-02,5.714285714285714107e-02,5.510204081632653211e-02,0.000000000000000000e+00,4.081632653061224858e-03,8.163265306122448328e-02,1.224489795918367284e-02,0.000000000000000000e+00,2.040816326530612082e-02,0.000000000000000000e+00,0.000000000000000000e+00,4.081632653061224858e-03,6.122448979591836420e-03,1.632653061224489943e-02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,4.081632653061224164e-02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,2.040816326530612429e-03,0.000000000000000000e+00,4.081632653061224858e-03
3.961965134706814384e-02,0.000000000000000000e+00,1.616481774960380480e-01,6.339144215530903570e-03,8.557844690966719126e-02,1.632329635499207565e-01,7.923930269413629462e-03,7.923930269413629462e-03,1.743264659270998482e-02,0.000000000000000000e+00,6.339144215530903570e-03,3.803486529318542142e-02,1.109350237717908125e-02,7.923930269413629462e-03,0.000000000000000000e+00,1.584786053882725892e-03,1.584786053882725892e-02,2.694136291600634017e-02,7.923930269413629462e-03,0.000000000000000000e+00,1.901743264659271071e-02,2.377179080824088839e-02,4.437400950871632499e-02,2.852614896988906606e-02,1.267828843106180714e-02,4.754358161648177677e-03,0.000000000000000000e+00,9.508716323296355355e-03,1.172741679873217091e-01,3.169572107765451785e-03,3.803486529318542142e-02,0.000000000000000000e+00,9.508716323296355355e-03,4.595879556259904741e-02,3.011093502377179196e-02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,3.169572107765451785e-03,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,3.169572107765451785e-03,0.000000000000000000e+00,1.584786053882725892e-03,0.000000000000000000e+00
2.752293577981651529e-02,1.146788990825688137e-01,0.000000000000000000e+00,1.146788990825688137e-02,3.211009174311926784e-02,1.032110091743119323e-01,7.568807339449541705e-02,1.146788990825688137e-02,1.376146788990825764e-02,4.587155963302752548e-03,2.293577981651376274e-03,6.880733944954128822e-03,7.798165137614679332e-02,2.293577981651376274e-03,1.146788990825688137e-02,2.293577981651376274e-03,6.880733944954128822e-03,2.752293577981651529e-02,0.000000000000000000e+00,2.293577981651376274e-03,4.587155963302752548e-03,2.018348623853211121e-01,4.587155963302752548e-03,0.000000000000000000e+00,6.880733944954128822e-03,2.293577981651376274e-02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,9.403669724770642724e-02,4.587155963302752548e-03,0.000000000000000000e+00,0.000000000000000000e+00,2.293577981651376274e-02,1.376146788990825764e-02,0.000000000000000000e+00,9.174311926605505096e-03,0.000000000000000000e+00,0.000000000000000000e+00,4.587155963302752548e-03,1.834862385321101019e-02,1.376146788990825764e-02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,3.211009174311926784e-02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,2.293577981651376274e-03,2.293577981651376274e-03,2.293577981651376274e-03,4.587155963302752548e-03
6.535947712418301025e-02,9.803921568627450844e-03,1.960784313725490169e-02,0.000000000000000000e+00,9.803921568627450844e-03,3.594771241830065078e-02,0.000000000000000000e+00,2.058823529411764608e-01,5.555555555555555247e-02,1.960784313725490169e-02,1.960784313725490169e-02,1.960784313725490169e-02,5.882352941176470507e-02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.307189542483660170e-02,3.267973856209150513e-02,0.000000000000000000e+00,0.000000000000000000e+00,9.477124183006535585e-02,1.307189542483660170e-02,0.000000000000000000e+00,2.941176470588235253e-02,4.901960784313725422e-02,0.000000000000000000e+00,0.000000000000000000e+00,1.633986928104575256e-02,8.823529411764706454e-02,0.000000000000000000e+00,1.307189542483660170e-02,0.000000000000000000e+00,1.960784313725490169e-02,1.633986928104575256e-02,3.267973856209150426e-03,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,5.882352941176470507e-02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.633986928104575256e-02,0.000000000000000000e+00,1.633986928104575256e-02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
4.204204204204204515e-02,3.003003003003003046e-01,3.603603603603603572e-02,3.003003003003002977e-03,0.000000000000000000e+00,1.021021021021021047e-01,0.000000000000000000e+00,1.501501501501501488e-02,1.201201201201201191e-02,3.003003003003002977e-03,6.006006006006005954e-03,3.903903903903904044e-02,9.009009009009008931e-03,6.006006006006005954e-03,0.000000000000000000e+00,9.009009009009008931e-03,1.501501501501501488e-02,3.603603603603603572e-02,0.000000000000000000e+00,0.000000000000000000e+00,3.003003003003002977e-03,2.102102102102102257e-02,1.201201201201201191e-02,1.501501501501501488e-02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.801801801801801786e-02,1.621621621621621712e-01,0.000000000000000000e+00,2.102102102102102257e-02,0.000000000000000000e+00,1.501501501501501488e-02,0.000000000000000000e+00,1.501501501501501488e-02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,7.807807807807808087e-02,0.000000000000000000e+00,0.000000000000000000e+00,6.006006006006005954e-03,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
1.822784810126582278e-01,1.974683544303797444e-01,6.582278481012658611e-02,1.772151898734177292e-02,5.316455696202531528e-02,0.000000000000000000e+00,1.265822784810126563e-02,8.860759493670886111e-02,3.544303797468354583e-02,1.772151898734177292e-02,1.265822784810126563e-02,2.025316455696202569e-02,5.063291139240506424e-03,2.025316455696202569e-02,0.000000000000000000e+00,7.594936708860759202e-03,7.088607594936709166e-02,4.303797468354430417e-02,2.531645569620253212e-03,0.000000000000000000e+00,1.772151898734177292e-02,2.531645569620253212e-03,3.544303797468354583e-02,5.063291139240506424e-03,1.012658227848101285e-02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.265822784810126563e-02,0.000000000000000000e+00,7.594936708860759202e-03,0.000000000000000000e+00,5.063291139240506424e-03,4.050632911392405139e-02,5.063291139240506424e-03,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,2.531645569620253212e-03,2.531645569620253212e-03,0.000000000000000000e+00
4.016064257028112081e-03,4.016064257028112081e-03,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.204819277108433798e-02,1.204819277108433798e-02,0.000000000000000000e+00,0.000000000000000000e+00,2.811244979919678630e-02,0.000000000000000000e+00,1.606425702811244832e-02,0.000000000000000000e+00,0.000000000000000000e+00,2.008032128514056214e-02,1.606425702811244832e-02,2.811244979919678630e-02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,4.016064257028112081e-03,0.000000000000000000e+00,0.000000000000000000e+00,4.016064257028112081e-03,4.016064257028112081e-03,1.204819277108433798e-02,0.000000000000000000e+00,0.000000000000000000e+00,8.032128514056224161e-03,2.008032128514056214e-02,2.008032128514056214e-01,7.630522088353414167e-02,1.325301204819277212e-01,0.000000000000000000e+00,0.000000000000000000e+00,4.016064257028112081e-03,4.016064257028112081e-03,0.000000000000000000e+00,8.032128514056224855e-02,2.610441767068273355e-01,8.032128514056224161e-03,0.000000000000000000e+00,0.000000000000000000e+00,4.016064257028112081e-03,8.032128514056224161e-03,1.606425702811244832e-02,4.016064257028112081e-03,8.032128514056224161e-03
9.917355371900826722e-02,0.000000000000000000e+00,5.509641873278237068e-02,5.785123966942148921e-02,2.479338842975206680e-02,9.917355371900826722e-02,0.000000000000000000e+00,0.000000000000000000e+00,1.928374655647382974e-02,5.234159779614325214e-02,1.377410468319559267e-02,3.030303030303030387e-02,1.928374655647382974e-02,3.305785123966942241e-02,0.000000000000000000e+00,1.101928374655647414e-02,1.101928374655647414e-02,4.683195592286501507e-02,5.509641873278237068e-03,0.000000000000000000e+00,4.958677685950413361e-02,2.754820936639118534e-03,5.509641873278237068e-03,2.754820936639118534e-02,9.366391184573003015e-02,0.000000000000000000e+00,2.754820936639118534e-03,2.754820936639118534e-03,1.129476584022038599e-01,0.000000000000000000e+00,2.479338842975206680e-02,0.000000000000000000e+00,3.305785123966942241e-02,6.060606060606060774e-02,2.754820936639118534e-03,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,2.754820936639118534e-03,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
0.000000000000000000e+00,2.010050251256281437e-02,5.025125628140703592e-03,4.271356783919597749e-02,2.512562814070351883e-02,2.261306532663316660e-02,6.532663316582915103e-02,0.000000000000000000e+00,0.000000000000000000e+00,2.512562814070351796e-03,0.000000000000000000e+00,0.000000000000000000e+00,7.286432160804019731e-02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.633165829145728776e-01,5.276381909547738641e-02,2.512562814070351796e-03,0.000000000000000000e+00,6.783919597989949979e-02,1.507537688442210991e-02,2.512562814070351796e-03,1.005025125628140718e-02,2.512562814070351796e-03,0.000000000000000000e+00,0.000000000000000000e+00,1.507537688442210991e-02,0.000000000000000000e+00,3.015075376884421982e-02,1.256281407035175941e-02,7.537688442211054954e-03,0.000000000000000000e+00,5.778894472361809087e-02,7.537688442211054607e-02,0.000000000000000000e+00,5.025125628140703592e-03,2.512562814070351796e-03,0.000000000000000000e+00,0.000000000000000000e+00,1.507537688442210921e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,5.025125628140703592e-03,0.000000000000000000e+00,0.000000000000000000e+00,5.025125628140703592e-03,5.025125628140703765e-02,5.025125628140703592e-03,2.512562814070351796e-03,2.512562814070351796e-03
2.536231884057971175e-02,1.449275362318840597e-02,3.623188405797101493e-03,7.246376811594202987e-03,0.000000000000000000e+00,2.173913043478260809e-02,1.231884057971014551e-01,7.608695652173913526e-02,3.623188405797101580e-02,0.000000000000000000e+00,7.246376811594202987e-03,0.000000000000000000e+00,1.159420289855072478e-01,3.260869565217391214e-02,3.623188405797101493e-03,0.000000000000000000e+00,1.449275362318840597e-02,5.434782608695652023e-02,3.623188405797101493e-03,0.000000000000000000e+00,5.797101449275362389e-02,7.246376811594202987e-03,0.000000000000000000e+00,0.000000000000000000e+00,5.072463768115942351e-02,2.898550724637681195e-02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,7.608695652173913526e-02,3.260869565217391214e-02,0.000000000000000000e+00,0.000000000000000000e+00,2.173913043478260809e-02,7.246376811594202987e-03,0.000000000000000000e+00,1.340579710144927661e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,3.623188405797101493e-03,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,3.260869565217391214e-02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,7.246376811594202987e-03,0.000000000000000000e+00,0.000000000000000000e+00
